,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
1012,bt,sp20_2664,2022-09-28,Martin Reichardt,"Es geht darum, dass geeignete Maßnahmen ergriffen werden und dass auch eine Sensibilisierung bei den Menschen im Land stattfindet. Es muss den Menschen doch klar gesagt werden, dass das Anhalten der gegenwärtigen Geburtensituation auf allen politischen Ebenen, insbesondere bei Renten- und Sozialversicherung etc., verheerende Auswirkungen hat. Daher frage ich Sie noch einmal – die Frage haben Sie nicht beantwortet –: Sie betreiben zum Beispiel im Bereich der Klimapolitik Panikmache, weisen aber auf die größte Katastrophe und das größte Problem, das wir in Deutschland haben, nicht einmal hin, sondern versuchen, das immer abzuwiegeln.",92,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1013,bt,sp20_2728,2022-09-28,Stephan Brandner,"Herr Präsident! Gemäß § 42 der Geschäftsordnung beantrage ich die Herbeirufung des zuständigen Ministers für Wirtschaft und Klimaschutz, Robert Habeck. Wir wissen: Er ist ab 16 Uhr entschuldigt. Aber eine gute Dreiviertelstunde wird er noch Zeit haben, im Plenum zu verbringen. Die Brisanz der Lage und die Tatsache, dass Herr Habeck bei der Debatte vielleicht noch ein bisschen lernen kann, begründen diesen Antrag.",63,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1014,bt,sp20_2737,2022-09-28, Enrico Komning,"Meine Damen und Herren, ein Blackout in Deutschland würde wirtschaftliche Verwerfungen in Größenordnungen nach sich ziehen, die niemand heute absehen kann; von den gesellschaftlichen will ich gar nicht reden. Es gilt, den Blackout jetzt unbedingt zu vermeiden, und das heißt: Nicht zwei, sondern alle drei aktiven Kernkraftwerke müssen am Netz bleiben und so viele andere wie möglich wieder hochgefahren werden. Die Wiederinbetriebnahme der stillgelegten Kohlekraftwerke muss jetzt und unbürokratisch eingeleitet werden. Zur Vermeidung eines Blackouts brauchen wir jetzt grundlastfähigen Strom. Sie, meine Damen und Herren von der Bundesregierung, haben geschworen, Schaden vom deutschen Volk abzuwenden. Fangen Sie endlich damit an! Danke sehr.",102,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1015,bt,sp20_2750,2022-09-28, Karsten Hilse,"Frau Präsidentin! Meine Damen und Herren! Liebe Landsleute! Die grünen Kommunisten führen das fort, was die Spezialdemokraten und die grünen CDU-Genossen unter Frau Merkel begonnen haben: die nachhaltige Zerstörung unserer Wirtschaft und Lebensgrundlagen. Deutschland befindet sich in der dramatischsten Wirtschaftskrise seit dem Zweiten Weltkrieg. Die dümmste Energiepolitik der Welt – angetrieben von durchgeknallten Klimafundamentalisten –, die die über Generationen aufgebaute sichere und preiswerte Stromversorgung zerstörte, beschert den Menschen die höchsten Energiepreise der Welt. Traditionsunternehmen gehen reihenweise pleite oder kündigen an, noch in diesem Winter in die Insolvenz zu schlittern, oder verlagern ihre Produktion ins Ausland. Nun wurde auch noch dafür gesorgt, dass Deutschland nicht vielleicht doch noch Nord Stream 2 in Betrieb nimmt. Achtung Sarkasmus: Uns diese Entscheidung abzunehmen, ist ein wahrer Freundschaftsdienst, von wem auch immer. – Sarkasmus Ende.",130,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1016,bt,sp20_2750,2022-09-28, Karsten Hilse,"In dieser Situation durch eine Ausweitung der CO2-Steuer eine weitere Verteuerung der Energie vorzunehmen, ist dumm, verantwortungslos, ja geradezu kriminell. Immer deutlicher ist erkennbar, dass das Handeln des Wirtschaftszerstörungs- und Energieverknappungsministers nicht aus mangelnder Kompetenz herrührt, sondern dass er einfach nur knallhart den Plan abarbeitet, den ihm seine Auftraggeber aus Übersee ins Hausaufgabenheft geschrieben haben. Teil dieses Plans ist es natürlich, durch eine weitere Erhöhung der Energiepreise dieses Land zielgenau in den Ruin zu steuern, dass in den nächsten Monaten Millionen und Abermillionen wertschöpfende Arbeitsplätze abgebaut werden und dass dann Millionen von Haushalten frierender Arbeitsloser auf die wenigen Almosen des Staates warten, welche Sie vollmundig als „Entlastungspakete“ bezeichnen, die die Inflation aber innerhalb weniger Monate wegfrisst, also wertlos macht.",121,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1017,bt,sp20_2750,2022-09-28, Karsten Hilse,"Mit Minister Habeck haben die Deutschlandhasser und ‑zerstörer einen willfährigen Vollstrecker. Er weiß zwar nicht, was Insolvenz bedeutet und dass man ohne Energie nicht nur nicht heizen, sondern auch nicht arbeiten kann. Er glaubt, mit frisch gedrucktem Geld – es ist ja nur Geld – könnte er seine Träume von der Erlösung durch die Klimareligion nach wie vor umsetzen; koste es, was es wolle, und wenn es das eigene Volk ist. Verehrte Grüne aller Fraktionen, wacht endlich auf und verweigert diese Irrsinnsarbeit. Dieses Gesetz gehört, ebenso wie die erste Fassung, auf den Müllhaufen der Geschichte, ebenso wie alle anderen Gesetze und Verordnungen, in denen das Wort „Klimaschutz“, in welcher Verbindung auch immer, vorkommt. Weg damit! Es geht wirklich nicht länger um die wahnhafte Idee vom Klimaschutz, es geht längst um den Fortbestand Deutschlands, um unsere Heimat und unser Überleben.",141,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",0.854821659568661
1018,bt,sp20_2750,2022-09-28, Karsten Hilse,"Jeder klar denkende Mensch weiß: Kostengünstige und bedarfsgerecht zur Verfügung stehende Energie ist der Schlüssel zu allem: zu einer funktionierenden Wirtschaft und damit zu Wohlstand für unsere Bürger. Unsere Vorschläge dazu liegen auf dem Tisch: Weiterbetrieb der Kern- und Kohlekraftwerke, schnellstmöglicher Beginn der Schiefergasgewinnung, Kappen des Merit-Order-Prinzips – auch Bereichere-dich-auf-Kosten-der-Verbraucher-Prinzip –, Senkung der Energiesteuer, Streichung der irrsinnigen CO2-Steuer, Ausstieg aus dem CO2-Zertifikatehandel. Allein diese wenigen Maßnahmen würden binnen weniger Wochen und Monate zu einer spürbaren Entlastung der Märkte führen und den Preis für Energie wieder bezahlbar machen. Dann könnten Sie sich jede Gasumlage, aber auch viele Milliarden Euro Entlastungspakete sparen. Lassen Sie endlich den Menschen die Freiheit, für sich selbst zu sorgen.",112,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1019,bt,sp20_2817,2022-09-23, Enrico Komning,"Liebe Kollegen von der Union, ich verstehe Ihren Ansatz, den Sie mit diesem Antrag verfolgen. Aber dieses ausschließliche Herumdoktern an Symptomen verspricht doch keine energiepolitische Perspektive. Die erreichen Sie nur durch Freiheit und durch Marktwirtschaft. Staatswirtschaft war noch nie die Lösung. Staatswirtschaft ist immer das Problem. Verlassen Sie den Weg dieser entsetzlichen sozial-ökologischen Transformation, den Weg zu einer staatlich kontrollierten Kreislaufwirtschaft; denn er führt zu Deindustrialisierung, zu Massenarmut und zu Unfreiheit. Sie drücken sich mit Ihrem Antrag um das eigentliche Problem; das ist nämlich die Energiewende. Verabschieden Sie sich endlich von diesem Monstrum. Nur dann schaffen Sie auch eine wirkliche, echte Perspektive für Bürger und Unternehmen. So aber, liebe Union, können wir Ihrem Antrag nicht zustimmen.",116,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1020,bt,sp20_2846,2022-09-23,Jürgen Pohl,"Die rasante Teuerung hat verschiedene Ursachen, so etwa die verfehlte Geldpolitik der EZB, die wir als Alternative für Deutschland von Anfang an kritisiert haben, aber auch die Folgen einer völlig verkorksten Coronapolitik mit Störung der Lieferketten und schließlich der von der Bundesregierung angezettelte Wirtschaftskrieg gegen die Russische Föderation. Dieser Wirtschaftskrieg kommt angesichts der strukturellen Abhängigkeit Deutschlands von russischen Energien quasi einem volkswirtschaftlichen Selbstmord gleich. Hinzu kommt, dass die Teuerung von der Politik weiterhin vorsätzlich gewollt und gesteuert ist. Der Bürger soll durch künstliche Preissteigerungen zu einem bestimmten Verhalten erzogen werden, damit politisch definierte Ziele wie zum Beispiel die globale Klimarettung und die schon heute wirtschaftsfeindliche Energiewende erreicht werden.",108,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1021,bt,sp20_2846,2022-09-23,Jürgen Pohl,"Diese grüne Inflation befeuert die bereits bestehende Inflation und betrifft in erster Linie die Haushalte im unteren Einkommensbereich, die ich hier vertrete. Sie betrifft die Ärmsten der Gesellschaft, vor allem die Rentner, Behinderten und Alleinerziehenden. – Und jetzt lachen Sie weiter über die Probleme, die die Menschen da draußen haben. Umso mehr muss daher über die Beseitigung hausgemachter Inflationsursachen nachgedacht werden, müssen etwa die horrende Besteuerung von Energie und die CO2-Abgabe im Fokus stehen. Es kann nicht sein, dass der Bürger täglich einen Kaufkraftverlust erleidet, während der Bund und die Länder horrende Steuermehreinnahmen verbuchen. Der Staat darf nicht auf Kosten der Bürger zum Profiteur der Krise werden! Wir fordern daher, alle notwendigen Maßnahmen zu ergreifen, die das Angebot an Energie ausweiten. Gemeint sind hier die breite Erschließung einheimischer Quellen von Kohle und Gas sowie der Weiterbetrieb der Kernkraftwerke.",138,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",0.744399417072091
1022,bt,sp20_2878,2022-09-23, Marc Bernhard,"Frau Präsidentin! Meine Damen und Herren! Bevor man eine Steuer einführt, sollte man erst mal prüfen, ob die Menschen sie überhaupt bezahlen können. Unzählige Male habe ich hier im Deutschen Bundestag vor der Einführung der CO2-Steuer darauf hingewiesen, dass viele Millionen Menschen die Steuer eben nicht bezahlen können. – Ja, warum sind wir denn sonst hier? Wenn sie sie alle bezahlen könnten, dann wären wir nicht hier. Ja, also sie können sie offensichtlich nicht bezahlen. – Seitdem sind die Mieten, die Heizkosten, die Stromkosten, die Lebensmittelkosten, die Spritpreise immens gestiegen. Bereits im letzten Jahr mussten 7,4 Millionen Menschen in ihren Wohnungen frieren, 400 000 Haushalten wurde der Strom abgestellt, und mehr als 60 Prozent der Menschen können keinen einzigen Cent mehr für die Jahresabrechnung der Nebenkosten zurücklegen. Die wissen also heute schon, dass sie im Januar die Nachzahlung gar nicht leisten können.",142,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1023,bt,sp20_2878,2022-09-23, Marc Bernhard,"Anscheinend haben Sie jetzt auch gemerkt, dass Ihre Politik mit Ihrer verkorksten Energiewende die Mittelschicht direkt in den Bankrott treibt. Und jetzt wollen Sie mit Ihrem Kohlendioxidkostenaufteilungsgesetz – welcher Sprachakrobat hat sich eigentlich dieses Wortungetüm ausgedacht? - den Leuten wahrscheinlich vorgaukeln, dass Sie sie mit diesem Gesetz wirklich entlasten wollten bei der CO2-Steuer. Aber tatsächlich machen Sie doch nur eins: Sie verschieben die Belastung von einer Bevölkerungsgruppe auf die andere: von den Mietern zu den Vermietern, von denen über 60 Prozent Kleinvermieter sind, die allermeisten über 60 Jahre alt, und die bessern sich durch diese Miete ihre Rente auf.",98,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1024,bt,sp20_2878,2022-09-23, Marc Bernhard,"Dabei könnte es doch so einfach sein: Die völlig vermurkste Energiewende beenden und es einfach so machen, wie unsere europäischen Nachbarn durch die Senkung von Steuern und Abgaben, wie beispielsweise Polen, Italien, Belgien, Holland, Frankreich, Spanien usw. Wir fordern daher erstens, die Mehrwertsteuer auf Energie auf null zu senken. Zweitens fordern wir, die aktiven Kernkraftwerke weiterlaufen zu lassen und die drei vor Kurzem abgeschalteten Kernkraftwerke wieder einzuschalten. Allein diese einzige Maßnahme würde dafür sorgen, dass der Strompreis sich sofort halbieren würde und ein Blackout in diesem Winter sicher verhindert werden könnte. Drittens fordern wir vor allem, die CO2-Steuer einfach komplett abzuschaffen; dann könnten wir uns nämlich diesen ganzen Unsinn heute sparen, liebe Freunde. Ja, könnten wir! Hören Sie endlich auf, die Menschen mit Waschlappen- und Duschempfehlungen oder mit Taschenspielertricks wie diesem Gesetz für dumm zu verkaufen!",136,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1025,bt,sp20_2939,2022-09-22, Dr. Rainer Kraft,"Gleichzeitig haben Sie damit fünf Kohle- und Gaskraftwerke in Russland mitübernommen, und diese unterstützen mit ihren Strom- und Energielieferungen die Waffenschmieden des russischen Militärs. Das heißt, in diesem Krieg in der Ukraine unterstützen Sie derzeit beide Seiten. Das ist tiefste Heuchelei. Heucheln ist sowieso das Aushängeschild dieser Regierung. All das, was funktioniert, wollen Sie zugunsten grüner Luftschlösser in Deutschland nicht haben. Kurze Auswahl: Kernkraft wollen Sie in Deutschland nicht haben; nehmen Sie gerne aus dem Ausland. Kohle wollen Sie in Deutschland nicht haben; nehmen Sie gerne aus dem Ausland. Gas aus Fracking wollen Sie in Deutschland nicht haben; nehmen Sie gerne aus dem Ausland. Das CO2-freie Kernkraftwerk Emsland wollen Sie am Ende des Jahres schließen. Dafür sollen Schweröl betriebene Power Barges, also schwimmende Ölkraftwerke, auf den Flüssen Norddeutschlands, auf den Flüssen Niedersachsens die Versorgungssicherheit sicherstellen.",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1026,bt,sp20_2989,2022-09-22,Steffen Kotré,"Die waren vor dem Staatseingriff 7 Milliarden Euro wert und sind jetzt für 500 Millionen Euro zu haben. Also erst Sabotage des Geschäftsmodells und anschließend billiger Aufkauf: wie im Wilden Westen, wie in der frühen DDR gegenüber dem Mittelstand; da hat man nämlich nach ähnlichem Muster die Enteignungen durchgeführt. Und die Bürger sind dann diejenigen, die die Zeche bezahlen müssen. Das wird einen schweren Schaden an der wirtschaftlichen Substanz hier in Deutschland hinterlassen. Die Unternehmen im energieintensiven Bereich werden wie Dominosteine umfallen. Wir reden hier leider von einer gewollten Deindustrialisierung, um die Gesellschaft umzubauen. Sie glauben das nicht? Lassen wir die grüne Wirtschaftsjournalistin Ulrike Herrmann sprechen: Klimaschutz bedeutet den totalen Umbau, die Transformation, den Ausstieg aus der Marktwirtschaft. – Oder wir nehmen die Vorsitzende der Grünen, Ricarda Lang.",128,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",1.0
1027,bt,sp20_2989,2022-09-22,Steffen Kotré,"Sie hat klargemacht, dass die Grünen das Weltuntergangsszenario der Klimakrise nutzen, um die Gesellschaft ganz grundsätzlich zu transformieren. Ganz begeistert schwärmt sie vom Weltuntergangsszenario und fragt, was wir damit alles machen können. Wir haben es hier mit einem Umbau, wir haben es hier mit einer schrittweisen Abschaffung der freiheitlich-demokratischen Grundordnung zu tun, nicht mehr und nicht weniger, meine Damen und Herren. Und die Sabotage der Stromversorgung durch dieBundesregierung spürt auch schon die Wirtschaft. Ganz aktuell kommt ein dringender Appell vom Verband der Chemischen Industrie – ich zitiere –: „Zur Verhinderung eines Flächenbrandes in der deutschen Wirtschaft schlagen wir vor: ... Alle verfügbaren Energieträger ans Netz“. – Alle verfügbaren Energieträger, meine Damen und Herren!",114,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1028,bt,sp20_3012,2022-09-22, Steffen Kotré,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Frau Dr. Scheer, habe ich Sie da richtig verstanden? Sie bringen also einen Gesetzentwurf ein, von dem Sie wissen, dass er überhaupt noch nicht fertig ist, weil er noch nachgebessert wird? Ist das jetzt parlamentarische Praxis bei Ihnen? Wir sehen, dass hier nun zum x-ten Mal energiepolitische Vorschriften geändert werden. Wie das in der Mangelwirtschaft eben so ist, muss der Mangel halt verwaltet werden, müssen die Reste zusammengekratzt werden. Da wir uns nun schon in einer energiewirtschaftlichen Planwirtschaft befinden, muss stetig eingegriffen werden. Das ist eben das Wesen der Planwirtschaft, jenseits der Marktwirtschaft, wo es eben alleine laufen würde. Aber damit haben Sie leider nichts am Hut. Das hat auch nichts mit Energiesicherheit zu tun. Denn die kümmert Sie ja gar nicht; sonst würden Sie die Laufzeit der Kernkraftwerke und der Kohlekraftwerke verlängern. Das machen Sie aber nicht.",147,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1029,bt,sp20_3032,2022-09-22, Martin Reichardt,"Lieferanten von CO2 liefern unter Verweis auf „höhere Gewalt“ nicht mehr die vereinbarten Mengen und zur vereinbarten Zeit. Aber man leidet hier nicht unter „höherer Gewalt“, man leidet unter der Unfähigkeit dieser Bundesregierung, die die Lieferketten zerstört hat, meine Damen und Herren. Die Energiekrise ist hausgemacht. Sie ist das Ergebnis einer ganzen Reihe von Fehlentscheidungen der Altparteien. Wir begrüßen aber vor diesem Hintergrund gerade den Antrag der CDU/CSU, die Gasumlage abzuschaffen. Diesem Antrag werden wir zustimmen. Das ist richtig und weise. Die gesamte sogenannte Energiewende, die Sie propagieren, war von Anbeginn an ein Verarmungsprogramm für die deutsche Bevölkerung und ein Zerschlagungsprogramm für unsere Wirtschaft. Keines Ihrer Ziele haben Sie mit der Energiewende erreicht. Die Bezahlbarkeit ist dahin, die Versorgungssicherheit ist dahin, und die Umweltverträglichkeit ist auch beim Teufel. Nichts ist geblieben von Ihrer Politik, meine Damen und Herren.",142,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1030,bt,sp20_3064,2022-09-22, Marc Bernhard,"Im Land, in dem die saubersten Kohlekraftwerke und die sichersten Kernkraftwerke der Welt entwickelt und gebaut wurden, herrscht Strommangel. Zerstörung von Existenzen, Wohlstandsverlust, Arbeitslosigkeit, Insolvenzen und der Notfallplan Gas fallen nicht vom Himmel, sondern sind das direkte Ergebnis der verantwortungslosen Regierungspolitik der letzten zehn Jahre. Hätte die Regierung die 17 Kernkraftwerke, die wir in 2011 in Betrieb hatten, nicht abgeschaltet, würden wir heute überhaupt gar kein Gas aus Russland für die Stromerzeugung benötigen. Und die Strompreise wären, wie in unseren Nachbarländern, nur halb so hoch. Es ist nicht Unfähigkeit, sondern Absicht, was die grüne Ampelregierung bei ihrer Energiepolitik leitet.",99,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1031,bt,sp20_3064,2022-09-22, Marc Bernhard,"So setzt die Regierung zur Erreichung ihrer unrealistischen Klimaziele auf eine massive Verteuerung der Energiepreise, wie eindeutig aus den Klimasofortprogrammen der Regierung hervorgeht; denn diese gehen ganz klar davon aus, dass die Klimaziele der Regierung nur durch eine massive Erhöhung der Energiepreise überhaupt irgendwie erreichbar sind. Die grüne Deindustrialisierung hat bereits begonnen, und die erste Insolvenzwelle bricht über uns herein, falls Sie es noch nicht gemerkt haben. Uniper wurde gestern verstaatlicht. Das Traditionsunternehmen Hakle ist insolvent. Der Porzellanhersteller Eschenbach stellt seine Produktion ein. Der Automobilzulieferer Kostal Solar Electric schließt die deutschen Standorte und verlagert sie – wen wundert’s? – nach Ungarn. Der Chipzulieferer Hellma wandert nach Schweden ab. Südzucker beschließt Notfallpläne, und beim größten deutschen Ammoniakproduzenten SKW steht die Produktion still.",122,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1032,bt,sp20_3077,2022-09-22, Frank Rinck,"Meine Damen und Herren, in jeder Sitzungswoche und auch heute bemühen Sie hier das Narrativ des Ukrainekriegs, doch allzu ernst scheint es Ihnen bei diesem Thema nicht zu sein. Ansonsten würden Sie langsam einmal den Fokus auf die Erzeugung von Lebensmitteln in unserem eigenen Land setzen. Lieber beschäftigen Sie sich mit fragwürdigen Freihandelsabkommen wie beispielsweise CETA, TTIP, Mercosur. Jeder von uns sollte eigentlich wissen, dass in den Ländern, die diese Abkommen umfassen, niemals unsere hohen Standards – die es ja sonst nirgendwo gibt – angestrebt oder erreicht werden. In Brasilien brennt man den Regenwald nieder, damit man dort noch mehr Soja anbauen kann und dort noch mehr Rinder grasen können, während wir hier vermeintlich versuchen, das Klima und die Biodiversität zu retten. Sie sollten sich schämen, alle Mann, die Menschen in unserem Land für so dumm verkaufen zu wollen.",139,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",0.8580723618639041
1033,bt,sp20_3111,2022-09-22,Dirk Brandes,"Sehr geehrte Frau Präsidentin! Meine sehr verehrten Damen und Herren! Allein in meiner Heimatregion Hannover demonstrierten letzte Woche über 1 000 Angehörige des Bäckereigewerbes gegen die existenzvernichtende Teuerungswelle als Folge Ihrer politischen Geisterfahrten hier in Berlin. – Kommt gleich. Auf Unternehmen der Konsumgüter- und der Lebensmittelbranche rollt eine beispiellose Insolvenzwelle zu. Statt jetzt diese Chance zu ergreifen und den Preisdruck auf Transportgüter abzumildern, erhöhen Sie zum neuen Jahr die Lkw-Maut für inländische Gütertransfers. Wieder machen Sie sich zum Erfüllungsgehilfen der EU-Nomenklatura. Mit der Änderung dieses Lkw-Mautgesetzes wollen Sie Anreize in Richtung E‑Mobilität setzen. Ausgenommen sind ausschließlich Elektrolaster, nicht jedoch CO2-neutrale Lkw, die E‑Fuels tanken. Was ist aus Ihrer Technologieoffenheit geworden, Herr Wissing? In Ihrem Entwurf wollen Sie jetzt auch noch eine CO2-Abgabe auf die Maut.",125,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",0.7692443153248713
1034,bt,sp20_3111,2022-09-22,Dirk Brandes,"Scheinbar haben Sie immer noch nicht begriffen, dass die CO2-Bepreisung ein Haupttreiber der Teuerungswelle in diesem Land ist. Damit aber nicht genug. Liebe Bäckereibetriebe in Niedersachsen und liebe Handwerker, aufgepasst! SPD, Grüne und die Umfaller-FDP haben sich darauf geeinigt, zukünftig auch Sprinter und Kleintransporter ab 3,5 Tonnen mautpflichtig zu machen. Für den Mittelstand, zum Beispiel im Flächenland Niedersachsen, ist das eine regelrechte Katastrophe. Diente die Maut ursprünglich allein der Sanierung unserer maroden Autobahnen, soll diese Zweckbindung jetzt auch noch entfallen. Das bedeutet: Der Handwerker, der mit seinem Sprinter über die kaputte Bundesstraße holpert, finanziert mit seiner Maut zukünftig nicht nur die Sanierung seiner Straßen, sondern auch den Pop-up-Radweg des Berliner Langzeitstudenten im Prenzlauer Berg, meine Damen und Herren. Das ist grüne Klientelpolitik, die für uns nicht akzeptabel ist.",128,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1035,bt,sp20_3111,2022-09-22,Dirk Brandes,"Ihre Verkehrswende ist genauso gescheitert wie Ihre Energiewende. Unsere Unternehmen brauchen bezahlbare Mobilität und keine Almosen aus Ihren sozialistischen Umverteilungsprojekten. Was wir jetzt brauchen, ist erstens die Aussetzung der Lkw-Maut für inländische Transporte, zweitens Technologieoffenheit bei der Mobilität, Herr Verkehrsminister. CO2-Bepreisung muss gestoppt werden, und die Bundesfernstraßenfinanzierung muss endlich auf eine solide Grundlage gestellt werden. Wir lehnen Ihren Gesetzentwurf ab. Vielen Dank.",62,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",1.0
1036,bt,sp20_3205,2022-09-21,Dr. Rainer Kraft,"Danke schön. – Herr Staatssekretär, wir wissen, dass die verbleibenden Kernkraftwerke in Deutschland abgeschaltet werden sollen unter der Annahme, dass die Reserveleistungen aus Isar 2 und Neckarwestheim 2 im kommenden Jahr nicht gebraucht werden. Mit wie viel Millionen Tonnen CO2-Mehremissionen im Energiesektor rechnen Sie denn, die durch den Wegfall der drei Kernkraftwerke entstehen, die in 2022 noch zur Minderung der CO2-Emissionen beigetragen haben?",63,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.9348837238370972
1037,bt,sp20_3249,2022-09-21, Dietmar Friedhoff,"Werte Frau Präsidentin! Werte Politikmachende! Sehr geehrte Bürgerinnen und Bürger! Der Antrag liest sich so unglaublich, dass ich Ihnen Auszüge nicht vorenthalten möchte. Die Zeitenwendler stellen fest: Erstens. Es droht eine Generation von Kindern und Jugendlichen heranzuwachsen, deren Kindheit von Armut und Unsicherheit gekennzeichnet ist. Zweitens. Kinder von Eltern mit niedrigem und mittlerem Einkommen können bis zum Ende der Grundschulzeit keinen einfachen Text lesen und verstehen. Drittens. Klima, Covid, Krieg und steigende Lebensmittelpreise setzen bereits gefährdete Familien unter enormen Druck. Viertens. Bildung trägt dazu bei, Mädchen vor Gewalt und früher Verheiratung zu schützen. Fünftens. Spielen stellt eine wichtige Lernform dar. Vermutlich meint man hier Original Play, mit Sicherheit nicht Völkerball. Sechstens. Bildung ohne Hunger ist entscheidend. Und siebtens.",118,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
